Target,Pair,Lag,Model,RMSE,MAE,R2,Spearman,Train_Time,Optimized,Run_Mode
target_349,LME_AH_Close - US_Stock_VWO_adj_close,4,ElasticNet,0.024580928921431315,0.018550641302986257,-0.0026860175436602685,0.0,0.0066187381744384766,False,BASELINE
target_349,LME_AH_Close - US_Stock_VWO_adj_close,4,XGBoost,0.028078595124520708,0.020458695671247255,-0.30833550146539834,0.08898402865255212,0.5792129039764404,False,BASELINE
target_349,LME_AH_Close - US_Stock_VWO_adj_close,4,LightGBM,0.027777108114481298,0.020829714773327793,-0.280390476266428,-0.013695546412305087,1.7194666862487793,False,BASELINE
target_350,LME_ZS_Close - US_Stock_IEMG_adj_close,4,Ridge,0.02499702315520346,0.020089384310404426,-0.029360435937412444,0.026846006806289572,0.007651567459106445,False,BASELINE
target_350,LME_ZS_Close - US_Stock_IEMG_adj_close,4,Lasso,0.02464420873391504,0.01947074484101056,-0.0005081806757756269,0.0,0.005541324615478516,False,BASELINE
target_350,LME_ZS_Close - US_Stock_IEMG_adj_close,4,RandomForest,0.025683620126693736,0.020580599866901174,-0.08668422497109063,0.026141825850815932,0.4112544059753418,False,BASELINE
target_350,LME_ZS_Close - US_Stock_IEMG_adj_close,4,ElasticNet,0.02464420873391504,0.01947074484101056,-0.0005081806757756269,0.0,0.011294126510620117,False,BASELINE
target_350,LME_ZS_Close - US_Stock_IEMG_adj_close,4,XGBoost,0.026771556104833654,0.021164868967468373,-0.18069607009959587,0.10594176471078026,0.6523311138153076,False,BASELINE
target_350,LME_ZS_Close - US_Stock_IEMG_adj_close,4,LightGBM,0.02824939927895118,0.022817691174241674,-0.3146475031226623,0.11222081068832498,1.661463737487793,False,BASELINE
target_351,FX_EURGBP - JPX_Gold_Standard_Futures_Close,4,Ridge,0.02488050884905626,0.018910172944736257,-0.2192689298026882,0.1500316438535175,0.00722050666809082,False,BASELINE
target_351,FX_EURGBP - JPX_Gold_Standard_Futures_Close,4,Lasso,0.022730789787829293,0.017117649983600797,-0.017677193568814697,0.0,0.005244255065917969,False,BASELINE
target_351,FX_EURGBP - JPX_Gold_Standard_Futures_Close,4,RandomForest,0.02805791569485814,0.02219707762586404,-0.5505715190091649,0.010724415054860484,0.42740607261657715,False,BASELINE
target_351,FX_EURGBP - JPX_Gold_Standard_Futures_Close,4,ElasticNet,0.022730789787829293,0.017117649983600797,-0.017677193568814697,0.0,0.007842063903808594,False,BASELINE
target_351,FX_EURGBP - JPX_Gold_Standard_Futures_Close,4,XGBoost,0.030479615303982018,0.02453861553819307,-0.829784537099876,-0.12405618108643847,0.5978307723999023,False,BASELINE
target_351,FX_EURGBP - JPX_Gold_Standard_Futures_Close,4,LightGBM,0.026265663141237877,0.020829611609070004,-0.3588068602410617,0.008386203870323752,1.6533730030059814,False,BASELINE
target_352,US_Stock_OXY_adj_close - LME_CA_Close,4,Ridge,0.04528348572733556,0.032861996246584806,-0.3361008612739276,-0.016208056924465884,0.007516384124755859,False,BASELINE
target_352,US_Stock_OXY_adj_close - LME_CA_Close,4,Lasso,0.041995699728607117,0.031146279648897882,-0.14913006787956729,0.011986242302481404,0.008069276809692383,False,BASELINE
